period_utc,from_ba,to_ba,net_mwh
2026-06-16 02:00:00+00:00,ISNE,NYIS,-952.0434454432964
2026-06-16 02:00:00+00:00,LDWP,CISO,1046.1569039462224
2026-06-16 02:00:00+00:00,MISO,PJM,870.8403220381958
2026-06-16 02:00:00+00:00,MISO,SWPP,-1001.7386107949909
2026-06-16 02:00:00+00:00,NEVP,CISO,-898.0378160756151
2026-06-16 02:00:00+00:00,NYIS,ISNE,1012.8291413756016
2026-06-16 02:00:00+00:00,NYIS,PJM,893.0622318911442
2026-06-16 02:00:00+00:00,PACW,BPAT,956.9952719391866
2026-06-16 02:00:00+00:00,PJM,MISO,-876.1947286098955
2026-06-16 02:00:00+00:00,PJM,NYIS,-1194.6054475454778
2026-06-16 02:00:00+00:00,SOCO,TVA,-844.2726503358313
2026-06-16 02:00:00+00:00,SWPP,ERCO,854.7609019655125
2026-06-16 02:00:00+00:00,SWPP,MISO,768.3831055508401
2026-06-16 02:00:00+00:00,TVA,SOCO,862.5885109152264
2026-06-16 02:00:00+00:00,WACM,AZPS,879.919826948639
2026-06-16 03:00:00+00:00,AZPS,WACM,-821.383679353038
2026-06-16 03:00:00+00:00,BANC,CISO,773.6461291840051
2026-06-16 03:00:00+00:00,BPAT,PACW,-841.3448194195003
2026-06-16 03:00:00+00:00,CISO,BANC,-803.3002668625815
2026-06-16 03:00:00+00:00,CISO,LDWP,-801.5472539467736
2026-06-16 03:00:00+00:00,CISO,NEVP,652.6997022575624
2026-06-16 03:00:00+00:00,CPLE,DUK,768.2833438529635
2026-06-16 03:00:00+00:00,DUK,CPLE,-981.6408843886944
2026-06-16 03:00:00+00:00,ERCO,SWPP,-801.740104758892
2026-06-16 03:00:00+00:00,ISNE,NYIS,-741.0370145049814
2026-06-16 03:00:00+00:00,LDWP,CISO,810.9657506529128
2026-06-16 03:00:00+00:00,MISO,PJM,1041.9184326924433
2026-06-16 03:00:00+00:00,MISO,SWPP,-830.5052243751524
2026-06-16 03:00:00+00:00,NEVP,CISO,-670.1091245804439
2026-06-16 03:00:00+00:00,NYIS,ISNE,807.7083636329562
2026-06-16 03:00:00+00:00,NYIS,PJM,859.6412700725804
2026-06-16 03:00:00+00:00,PACW,BPAT,539.3974084721319
2026-06-16 03:00:00+00:00,PJM,MISO,-712.8215773111212
2026-06-16 03:00:00+00:00,PJM,NYIS,-704.5185304571114
2026-06-16 03:00:00+00:00,SOCO,TVA,-803.111504299023
2026-06-16 03:00:00+00:00,SWPP,ERCO,729.0848973889651
2026-06-16 03:00:00+00:00,SWPP,MISO,854.3359744532279
2026-06-16 03:00:00+00:00,TVA,SOCO,908.5775473018264
2026-06-16 03:00:00+00:00,WACM,AZPS,978.1294624826817
2026-06-16 04:00:00+00:00,AZPS,WACM,-516.832556926153
2026-06-16 04:00:00+00:00,BANC,CISO,587.3745243520094
2026-06-16 04:00:00+00:00,BPAT,PACW,-478.6365922117801
2026-06-16 04:00:00+00:00,CISO,BANC,-566.4339343638476
2026-06-16 04:00:00+00:00,CISO,LDWP,-538.6077800650505
2026-06-16 04:00:00+00:00,CISO,NEVP,461.85669875648625
2026-06-16 04:00:00+00:00,CPLE,DUK,484.69570331754295
2026-06-16 04:00:00+00:00,DUK,CPLE,-659.2023710185387
2026-06-16 04:00:00+00:00,ERCO,SWPP,-671.9779009533654
2026-06-16 04:00:00+00:00,ISNE,NYIS,-577.1567094920927
2026-06-16 04:00:00+00:00,LDWP,CISO,629.9947492317038
2026-06-16 04:00:00+00:00,MISO,PJM,667.0390300387379
2026-06-16 04:00:00+00:00,MISO,SWPP,-525.6451402686049
2026-06-16 04:00:00+00:00,NEVP,CISO,-499.8769533646743
2026-06-16 04:00:00+00:00,NYIS,ISNE,578.8301150701159
2026-06-16 04:00:00+00:00,NYIS,PJM,542.7529643655945
2026-06-16 04:00:00+00:00,PACW,BPAT,503.11618073298087
2026-06-16 04:00:00+00:00,PJM,MISO,-492.4537082197895
2026-06-16 04:00:00+00:00,PJM,NYIS,-588.7837051217653
2026-06-16 04:00:00+00:00,SOCO,TVA,-671.9878880182451
2026-06-16 04:00:00+00:00,SWPP,ERCO,497.31349780169325
2026-06-16 04:00:00+00:00,SWPP,MISO,564.8064967833561
2026-06-16 04:00:00+00:00,TVA,SOCO,556.6247758694002
2026-06-16 04:00:00+00:00,WACM,AZPS,391.96694014518044
2026-06-16 05:00:00+00:00,AZPS,WACM,-316.85407895365756
2026-06-16 05:00:00+00:00,BANC,CISO,290.5472783226042
2026-06-16 05:00:00+00:00,BPAT,PACW,-133.6599820327614
2026-06-16 05:00:00+00:00,CISO,BANC,-173.1042489822915
2026-06-16 05:00:00+00:00,CISO,LDWP,-233.35550902677082
2026-06-16 05:00:00+00:00,CISO,NEVP,333.45359990141947
2026-06-16 05:00:00+00:00,CPLE,DUK,158.3044609856264
2026-06-16 05:00:00+00:00,DUK,CPLE,-364.40051986990915
2026-06-16 05:00:00+00:00,ERCO,SWPP,-187.30386563634798
2026-06-16 05:00:00+00:00,ISNE,NYIS,-209.7325233489638
2026-06-16 05:00:00+00:00,LDWP,CISO,271.29926366104905
2026-06-16 05:00:00+00:00,MISO,PJM,426.8243202987055
2026-06-16 05:00:00+00:00,MISO,SWPP,-318.0109273580008
2026-06-16 05:00:00+00:00,NEVP,CISO,-274.5850026303767
2026-06-16 05:00:00+00:00,NYIS,ISNE,425.73753242134546
2026-06-16 05:00:00+00:00,NYIS,PJM,256.44696864007494
2026-06-16 05:00:00+00:00,PACW,BPAT,373.39048690626674
2026-06-16 05:00:00+00:00,PJM,MISO,-225.2287234104583
2026-06-16 05:00:00+00:00,PJM,NYIS,-355.6507773118993
2026-06-16 05:00:00+00:00,SOCO,TVA,-256.89266113927295
2026-06-16 05:00:00+00:00,SWPP,ERCO,192.71379820349296
2026-06-16 05:00:00+00:00,SWPP,MISO,160.9872911444321
2026-06-16 05:00:00+00:00,TVA,SOCO,211.67231362069282
2026-06-16 05:00:00+00:00,WACM,AZPS,427.12232856230816
2026-06-16 06:00:00+00:00,AZPS,WACM,175.3418785021782
2026-06-16 06:00:00+00:00,BANC,CISO,24.609299198161438
2026-06-16 06:00:00+00:00,BPAT,PACW,280.41148683348956
2026-06-16 06:00:00+00:00,CISO,BANC,143.28356943195828
2026-06-16 06:00:00+00:00,CISO,LDWP,15.474376509367886
2026-06-16 06:00:00+00:00,CISO,NEVP,-200.52678163177717
2026-06-16 06:00:00+00:00,CPLE,DUK,2.0283096710982136
2026-06-16 06:00:00+00:00,DUK,CPLE,112.12196277175836
2026-06-16 06:00:00+00:00,ERCO,SWPP,45.91798955415052
2026-06-16 06:00:00+00:00,ISNE,NYIS,135.13780549825475
2026-06-16 06:00:00+00:00,LDWP,CISO,49.83082220452644
2026-06-16 06:00:00+00:00,MISO,PJM,-292.034230105177
2026-06-16 06:00:00+00:00,MISO,SWPP,39.16021929119411
2026-06-16 06:00:00+00:00,NEVP,CISO,50.835371856259634
2026-06-16 06:00:00+00:00,NYIS,ISNE,-172.86663821748715
2026-06-16 06:00:00+00:00,NYIS,PJM,39.36450029680003
2026-06-16 06:00:00+00:00,PACW,BPAT,-61.1317267414123
2026-06-16 06:00:00+00:00,PJM,MISO,326.40878180627
2026-06-16 06:00:00+00:00,PJM,NYIS,96.32880583551538
2026-06-16 06:00:00+00:00,SOCO,TVA,121.04942699837459
2026-06-16 06:00:00+00:00,SWPP,ERCO,-34.8740888530852
2026-06-16 06:00:00+00:00,SWPP,MISO,-141.59446232686227
2026-06-16 06:00:00+00:00,TVA,SOCO,-266.1564509525798
2026-06-16 06:00:00+00:00,WACM,AZPS,75.55678979176949
2026-06-16 07:00:00+00:00,AZPS,WACM,406.34520106107726
2026-06-16 07:00:00+00:00,BANC,CISO,-434.44581795202805
2026-06-16 07:00:00+00:00,BPAT,PACW,406.0757778651349
2026-06-16 07:00:00+00:00,CISO,BANC,395.53656540545967
2026-06-16 07:00:00+00:00,CISO,LDWP,612.2872250919414
2026-06-16 07:00:00+00:00,CISO,NEVP,-414.28883034297047
2026-06-16 07:00:00+00:00,CPLE,DUK,-477.5143790718264
2026-06-16 07:00:00+00:00,DUK,CPLE,239.1295406946616
2026-06-16 07:00:00+00:00,ERCO,SWPP,524.5632068229158
2026-06-16 07:00:00+00:00,ISNE,NYIS,521.6412513471043
2026-06-16 07:00:00+00:00,LDWP,CISO,-385.12195221434376
2026-06-16 07:00:00+00:00,MISO,PJM,-547.9940414894185
2026-06-16 07:00:00+00:00,MISO,SWPP,367.35511359206157
2026-06-16 07:00:00+00:00,NEVP,CISO,540.6067154729946
2026-06-16 07:00:00+00:00,NYIS,ISNE,-603.7494250238271
2026-06-16 07:00:00+00:00,NYIS,PJM,-589.1559653913989
2026-06-16 07:00:00+00:00,PACW,BPAT,-511.9769418363619
2026-06-16 07:00:00+00:00,PJM,MISO,398.109490364809
2026-06-16 07:00:00+00:00,PJM,NYIS,380.37662903832313
2026-06-16 07:00:00+00:00,SOCO,TVA,509.2128476766698
2026-06-16 07:00:00+00:00,SWPP,ERCO,-367.78992263611815
2026-06-16 07:00:00+00:00,SWPP,MISO,-443.36567553774756
2026-06-16 07:00:00+00:00,TVA,SOCO,-702.180635553831
2026-06-16 07:00:00+00:00,WACM,AZPS,-372.2904761960058
2026-06-16 08:00:00+00:00,AZPS,WACM,719.8186157094016
2026-06-16 08:00:00+00:00,BANC,CISO,-898.675495181872
2026-06-16 08:00:00+00:00,BPAT,PACW,754.0480297635654
2026-06-16 08:00:00+00:00,CISO,BANC,704.2840158523753
2026-06-16 08:00:00+00:00,CISO,LDWP,873.6214878099884
2026-06-16 08:00:00+00:00,CISO,NEVP,-841.2193830968955
2026-06-16 08:00:00+00:00,CPLE,DUK,-1131.2419760899165
2026-06-16 08:00:00+00:00,DUK,CPLE,1044.9482936527788
2026-06-16 08:00:00+00:00,ERCO,SWPP,909.3838498713831
2026-06-16 08:00:00+00:00,ISNE,NYIS,980.1796287690985
2026-06-16 08:00:00+00:00,LDWP,CISO,-909.129535130987
2026-06-16 08:00:00+00:00,MISO,PJM,-821.8238501306362
2026-06-16 08:00:00+00:00,MISO,SWPP,1011.2582882899585
2026-06-16 08:00:00+00:00,NEVP,CISO,956.4024383203745
2026-06-16 08:00:00+00:00,NYIS,ISNE,-743.0329919040925
2026-06-16 08:00:00+00:00,NYIS,PJM,-890.6459773075126
2026-06-16 08:00:00+00:00,PACW,BPAT,-738.1641250780154
2026-06-16 08:00:00+00:00,PJM,MISO,875.1785049443416
2026-06-16 08:00:00+00:00,PJM,NYIS,911.9764396643773
2026-06-16 08:00:00+00:00,SOCO,TVA,973.8302922820923
2026-06-16 08:00:00+00:00,SWPP,ERCO,-910.4353015513586
2026-06-16 08:00:00+00:00,SWPP,MISO,-939.91060281498
2026-06-16 08:00:00+00:00,TVA,SOCO,-1098.9262604043342
2026-06-16 08:00:00+00:00,WACM,AZPS,-761.2828783007252
2026-06-16 09:00:00+00:00,AZPS,WACM,1220.7177679619547
2026-06-16 09:00:00+00:00,BANC,CISO,-1204.771555753248
2026-06-16 09:00:00+00:00,BPAT,PACW,1245.6258213696358
2026-06-16 09:00:00+00:00,CISO,BANC,1142.194700150124
2026-06-16 09:00:00+00:00,CISO,LDWP,1265.9940019853782
2026-06-16 09:00:00+00:00,CISO,NEVP,-1327.92654046207
2026-06-16 09:00:00+00:00,CPLE,DUK,-1336.823584125299
2026-06-16 09:00:00+00:00,DUK,CPLE,1262.8587655168767
2026-06-16 09:00:00+00:00,ERCO,SWPP,1341.506006910172
2026-06-16 09:00:00+00:00,ISNE,NYIS,1218.5694352204393
2026-06-16 09:00:00+00:00,LDWP,CISO,-1315.4262705844155
2026-06-16 09:00:00+00:00,MISO,PJM,-1258.6648874126815
2026-06-16 09:00:00+00:00,MISO,SWPP,1336.1069887051106
2026-06-16 09:00:00+00:00,NEVP,CISO,1280.1884609430847
2026-06-16 09:00:00+00:00,NYIS,ISNE,-1369.533501279219
2026-06-16 09:00:00+00:00,NYIS,PJM,-1292.716634452762
2026-06-16 09:00:00+00:00,PACW,BPAT,-1286.820487446798
2026-06-16 09:00:00+00:00,PJM,MISO,1227.1418368703362
2026-06-16 09:00:00+00:00,PJM,NYIS,1248.2902039387257
2026-06-16 09:00:00+00:00,SOCO,TVA,1138.0694242987886
2026-06-16 09:00:00+00:00,SWPP,ERCO,-1529.7184525854623
2026-06-16 09:00:00+00:00,SWPP,MISO,-1261.1047970274722
2026-06-16 09:00:00+00:00,TVA,SOCO,-1148.176539911661
2026-06-16 09:00:00+00:00,WACM,AZPS,-1081.801120081574
2026-06-16 10:00:00+00:00,AZPS,WACM,1748.4164267250183
2026-06-16 10:00:00+00:00,BANC,CISO,-1659.3152718115684
2026-06-16 10:00:00+00:00,BPAT,PACW,1502.3835284336183
2026-06-16 10:00:00+00:00,CISO,BANC,1593.4639648463922
2026-06-16 10:00:00+00:00,CISO,LDWP,1539.1043729800267
2026-06-16 10:00:00+00:00,CISO,NEVP,-1453.2197211381078
2026-06-16 10:00:00+00:00,CPLE,DUK,-1480.0052460465993
2026-06-16 10:00:00+00:00,DUK,CPLE,1478.056910692178
2026-06-16 10:00:00+00:00,ERCO,SWPP,1514.73100863467
2026-06-16 10:00:00+00:00,ISNE,NYIS,1632.290509245235
2026-06-16 10:00:00+00:00,LDWP,CISO,-1434.4051876278818
2026-06-16 10:00:00+00:00,MISO,PJM,-1697.7931862995624
2026-06-16 10:00:00+00:00,MISO,SWPP,1599.0733434252172
2026-06-16 10:00:00+00:00,NEVP,CISO,1434.8128770473113
2026-06-16 10:00:00+00:00,NYIS,ISNE,-1577.838375146477
2026-06-16 10:00:00+00:00,NYIS,PJM,-1625.8604057049079
2026-06-16 10:00:00+00:00,PACW,BPAT,-1450.2832004439274
2026-06-16 10:00:00+00:00,PJM,MISO,1559.1939226891066
2026-06-16 10:00:00+00:00,PJM,NYIS,1370.291760137001
2026-06-16 10:00:00+00:00,SOCO,TVA,1707.816294473021
2026-06-16 10:00:00+00:00,SWPP,ERCO,-1421.4490164628535
2026-06-16 10:00:00+00:00,SWPP,MISO,-1644.480568101665
2026-06-16 10:00:00+00:00,TVA,SOCO,-1637.4700695550246
2026-06-16 10:00:00+00:00,WACM,AZPS,-1455.892638065294
2026-06-16 11:00:00+00:00,AZPS,WACM,1908.9882583960882
2026-06-16 11:00:00+00:00,BANC,CISO,-1887.2989603375331
2026-06-16 11:00:00+00:00,BPAT,PACW,1634.6482054383264
2026-06-16 11:00:00+00:00,CISO,BANC,1798.2536536632083
2026-06-16 11:00:00+00:00,CISO,LDWP,1792.011670555433
2026-06-16 11:00:00+00:00,CISO,NEVP,-1893.9668676669066
2026-06-16 11:00:00+00:00,CPLE,DUK,-1780.6909922200218
2026-06-16 11:00:00+00:00,DUK,CPLE,1772.8457049403166
2026-06-16 11:00:00+00:00,ERCO,SWPP,1786.9189081354043
2026-06-16 11:00:00+00:00,ISNE,NYIS,1959.8264155401052
2026-06-16 11:00:00+00:00,LDWP,CISO,-1578.2478141193947
2026-06-16 11:00:00+00:00,MISO,PJM,-1832.187429515615
2026-06-16 11:00:00+00:00,MISO,SWPP,1826.0711110541338
2026-06-16 11:00:00+00:00,NEVP,CISO,1831.2731036868158
2026-06-16 11:00:00+00:00,NYIS,ISNE,-1865.939360875315
2026-06-16 11:00:00+00:00,NYIS,PJM,-1783.0451450719838
2026-06-16 11:00:00+00:00,PACW,BPAT,-1704.4393703621165
2026-06-16 11:00:00+00:00,PJM,MISO,1626.7645028058091
2026-06-16 11:00:00+00:00,PJM,NYIS,1808.6045575025494
2026-06-16 11:00:00+00:00,SOCO,TVA,1702.5630418324672
2026-06-16 11:00:00+00:00,SWPP,ERCO,-1558.4366552144536
2026-06-16 11:00:00+00:00,SWPP,MISO,-1769.7149139533694
2026-06-16 11:00:00+00:00,TVA,SOCO,-1757.3436464990232
2026-06-16 11:00:00+00:00,WACM,AZPS,-1862.7767611354145
2026-06-16 12:00:00+00:00,AZPS,WACM,1843.68589505881
2026-06-16 12:00:00+00:00,BANC,CISO,-2051.525568490248
2026-06-16 12:00:00+00:00,BPAT,PACW,1964.8862124009963
2026-06-16 12:00:00+00:00,CISO,BANC,2026.4160943586212
2026-06-16 12:00:00+00:00,CISO,LDWP,1939.7649685894776
2026-06-16 12:00:00+00:00,CISO,NEVP,-1889.3205524405703
2026-06-16 12:00:00+00:00,CPLE,DUK,-1934.710745572176
2026-06-16 12:00:00+00:00,DUK,CPLE,1852.529486186834
2026-06-16 12:00:00+00:00,ERCO,SWPP,1939.4263431922616
2026-06-16 12:00:00+00:00,ISNE,NYIS,2016.7922921282563
2026-06-16 12:00:00+00:00,LDWP,CISO,-1863.921588629236
2026-06-16 12:00:00+00:00,MISO,PJM,-1908.361179064893
2026-06-16 12:00:00+00:00,MISO,SWPP,1979.9121452361708
2026-06-16 12:00:00+00:00,NEVP,CISO,1959.1935743886204
2026-06-16 12:00:00+00:00,NYIS,ISNE,-2045.8749320839775
2026-06-16 12:00:00+00:00,NYIS,PJM,-2107.781106626039
2026-06-16 12:00:00+00:00,PACW,BPAT,-2144.62459411781
2026-06-16 12:00:00+00:00,PJM,MISO,1979.473359125864
2026-06-16 12:00:00+00:00,PJM,NYIS,1970.2671748721339
2026-06-16 12:00:00+00:00,SOCO,TVA,1995.2796557381569
2026-06-16 12:00:00+00:00,SWPP,ERCO,-2099.6000430778568
2026-06-16 12:00:00+00:00,SWPP,MISO,-1895.9459062323488
2026-06-16 12:00:00+00:00,TVA,SOCO,-2034.8522469454706
2026-06-16 12:00:00+00:00,WACM,AZPS,-1947.0169469213954
2026-06-16 13:00:00+00:00,AZPS,WACM,2072.308005809909
2026-06-16 13:00:00+00:00,BANC,CISO,-1992.2088372556766
2026-06-16 13:00:00+00:00,BPAT,PACW,1990.3974096590932
2026-06-16 13:00:00+00:00,CISO,BANC,2124.8402859605253
2026-06-16 13:00:00+00:00,CISO,LDWP,2076.7825673661955
2026-06-16 13:00:00+00:00,CISO,NEVP,-2005.3384548041863
2026-06-16 13:00:00+00:00,CPLE,DUK,-2028.5820259153186
2026-06-16 13:00:00+00:00,DUK,CPLE,2013.8797307524706
2026-06-16 13:00:00+00:00,ERCO,SWPP,2108.44567498741
2026-06-16 13:00:00+00:00,ISNE,NYIS,2077.771153913121
2026-06-16 13:00:00+00:00,LDWP,CISO,-1934.0850655586448
2026-06-16 13:00:00+00:00,MISO,PJM,-2093.483000682926
2026-06-16 13:00:00+00:00,MISO,SWPP,2210.6572264403735
2026-06-16 13:00:00+00:00,NEVP,CISO,1874.9875168987578
2026-06-16 13:00:00+00:00,NYIS,ISNE,-1994.8999115187173
2026-06-16 13:00:00+00:00,NYIS,PJM,-1777.846683506761
2026-06-16 13:00:00+00:00,PACW,BPAT,-1935.298036457765
2026-06-16 13:00:00+00:00,PJM,MISO,1805.5912393778237
2026-06-16 13:00:00+00:00,PJM,NYIS,1932.6976715338858
2026-06-16 13:00:00+00:00,SOCO,TVA,2130.9236237315718
2026-06-16 13:00:00+00:00,SWPP,ERCO,-2118.129033638593
2026-06-16 13:00:00+00:00,SWPP,MISO,-2090.131604546408
2026-06-16 13:00:00+00:00,TVA,SOCO,-1896.4242558570024
2026-06-16 13:00:00+00:00,WACM,AZPS,-2003.8287593041784
2026-06-16 14:00:00+00:00,AZPS,WACM,1801.764625260324
2026-06-16 14:00:00+00:00,BANC,CISO,-1992.7396504497447
2026-06-16 14:00:00+00:00,BPAT,PACW,1965.8645692335733
2026-06-16 14:00:00+00:00,CISO,BANC,2062.2485109722143
2026-06-16 14:00:00+00:00,CISO,LDWP,1992.1302870518257
2026-06-16 14:00:00+00:00,CISO,NEVP,-2087.9816964882193
2026-06-16 14:00:00+00:00,CPLE,DUK,-1954.3802683795734
2026-06-16 14:00:00+00:00,DUK,CPLE,1872.4271979580565
2026-06-16 14:00:00+00:00,ERCO,SWPP,2048.4994475739304
2026-06-16 14:00:00+00:00,ISNE,NYIS,2120.937095028075
2026-06-16 14:00:00+00:00,LDWP,CISO,-1951.6120371844897
2026-06-16 14:00:00+00:00,MISO,PJM,-2019.41591452393
2026-06-16 14:00:00+00:00,MISO,SWPP,1963.2764168402048
2026-06-16 14:00:00+00:00,NEVP,CISO,1833.1705820239213
2026-06-16 14:00:00+00:00,NYIS,ISNE,-2152.99936120483
2026-06-16 14:00:00+00:00,NYIS,PJM,-1987.2591574487792
2026-06-16 14:00:00+00:00,PACW,BPAT,-1960.7341024425198
2026-06-16 14:00:00+00:00,PJM,MISO,2162.9495208871654
2026-06-16 14:00:00+00:00,PJM,NYIS,1902.1103893712277
2026-06-16 14:00:00+00:00,SOCO,TVA,2013.8615377031417
2026-06-16 14:00:00+00:00,SWPP,ERCO,-1825.7847865034148
2026-06-16 14:00:00+00:00,SWPP,MISO,-1907.548180820864
2026-06-16 14:00:00+00:00,TVA,SOCO,-2008.4555403259064
2026-06-16 14:00:00+00:00,WACM,AZPS,-2031.6793737959997
2026-06-16 15:00:00+00:00,AZPS,WACM,1912.0810667634244
2026-06-16 15:00:00+00:00,BANC,CISO,-1722.4826955054223
2026-06-16 15:00:00+00:00,BPAT,PACW,1898.5340118966235
2026-06-16 15:00:00+00:00,CISO,BANC,1606.7892976436142
2026-06-16 15:00:00+00:00,CISO,LDWP,1939.3345674237312
2026-06-16 15:00:00+00:00,CISO,NEVP,-1813.6942205904068
2026-06-16 15:00:00+00:00,CPLE,DUK,-2059.9783771703283
2026-06-16 15:00:00+00:00,DUK,CPLE,1921.322957494086
2026-06-16 15:00:00+00:00,ERCO,SWPP,1772.0793245085379
2026-06-16 15:00:00+00:00,ISNE,NYIS,1669.4011129747635
2026-06-16 15:00:00+00:00,LDWP,CISO,-1879.639801631438
2026-06-16 15:00:00+00:00,MISO,PJM,-1712.2310037995976
2026-06-16 15:00:00+00:00,MISO,SWPP,1804.478218747578
2026-06-16 15:00:00+00:00,NEVP,CISO,1770.5975386281236
2026-06-16 15:00:00+00:00,NYIS,ISNE,-1952.4794420264643
2026-06-16 15:00:00+00:00,NYIS,PJM,-1884.6129674686103
2026-06-16 15:00:00+00:00,PACW,BPAT,-1741.0775677615143
2026-06-16 15:00:00+00:00,PJM,MISO,1980.833804369155
2026-06-16 15:00:00+00:00,PJM,NYIS,1871.43303791406
2026-06-16 15:00:00+00:00,SOCO,TVA,1694.4859391368616
2026-06-16 15:00:00+00:00,SWPP,ERCO,-1702.1650258831971
2026-06-16 15:00:00+00:00,SWPP,MISO,-1821.0504662064336
2026-06-16 15:00:00+00:00,TVA,SOCO,-1864.6919913271784
2026-06-16 15:00:00+00:00,WACM,AZPS,-1837.5140834132758
2026-06-16 16:00:00+00:00,AZPS,WACM,1651.3385103887722
2026-06-16 16:00:00+00:00,BANC,CISO,-1782.7513415517026
2026-06-16 16:00:00+00:00,BPAT,PACW,1520.0305658874668
2026-06-16 16:00:00+00:00,CISO,BANC,1393.4337847960978
2026-06-16 16:00:00+00:00,CISO,LDWP,1662.2370946343494
2026-06-16 16:00:00+00:00,CISO,NEVP,-1541.6670536725956
2026-06-16 16:00:00+00:00,CPLE,DUK,-1532.7906252263579
2026-06-16 16:00:00+00:00,DUK,CPLE,1480.1387439850319
2026-06-16 16:00:00+00:00,ERCO,SWPP,1485.6099590245587
2026-06-16 16:00:00+00:00,ISNE,NYIS,1607.6573130277618
2026-06-16 16:00:00+00:00,LDWP,CISO,-1571.2451954781782
2026-06-16 16:00:00+00:00,MISO,PJM,-1537.7803279283394
2026-06-16 16:00:00+00:00,MISO,SWPP,1490.2873741904184
2026-06-16 16:00:00+00:00,NEVP,CISO,1531.6063569115922
2026-06-16 16:00:00+00:00,NYIS,ISNE,-1442.2571821398835
2026-06-16 16:00:00+00:00,NYIS,PJM,-1481.4224384136553
2026-06-16 16:00:00+00:00,PACW,BPAT,-1416.425030071372
2026-06-16 16:00:00+00:00,PJM,MISO,1732.308055022054
2026-06-16 16:00:00+00:00,PJM,NYIS,1651.3685631072606
2026-06-16 16:00:00+00:00,SOCO,TVA,1530.9809864321421
2026-06-16 16:00:00+00:00,SWPP,ERCO,-1473.1732450430532
2026-06-16 16:00:00+00:00,SWPP,MISO,-1531.5823627598359
2026-06-16 16:00:00+00:00,TVA,SOCO,-1620.6641608934576
2026-06-16 16:00:00+00:00,WACM,AZPS,-1563.8878610870984
2026-06-16 17:00:00+00:00,AZPS,WACM,1143.8745859512906
2026-06-16 17:00:00+00:00,BANC,CISO,-1151.501155600806
2026-06-16 17:00:00+00:00,BPAT,PACW,1350.1756253578098
2026-06-16 17:00:00+00:00,CISO,BANC,978.807879838686
2026-06-16 17:00:00+00:00,CISO,LDWP,1074.797330530197
2026-06-16 17:00:00+00:00,CISO,NEVP,-1290.2956084799857
2026-06-16 17:00:00+00:00,CPLE,DUK,-1364.9557744513115
2026-06-16 17:00:00+00:00,DUK,CPLE,1208.801145423154
2026-06-16 17:00:00+00:00,ERCO,SWPP,1227.2644570484078
2026-06-16 17:00:00+00:00,ISNE,NYIS,1121.9689387739543
2026-06-16 17:00:00+00:00,LDWP,CISO,-1456.3002733245135
2026-06-16 17:00:00+00:00,MISO,PJM,-1269.1502530112712
2026-06-16 17:00:00+00:00,MISO,SWPP,1289.8171082456718
2026-06-16 17:00:00+00:00,NEVP,CISO,1264.8960732364067
2026-06-16 17:00:00+00:00,NYIS,ISNE,-1085.241761296014
2026-06-16 17:00:00+00:00,NYIS,PJM,-1088.5341700525476
2026-06-16 17:00:00+00:00,PACW,BPAT,-1452.0891970517775
2026-06-16 17:00:00+00:00,PJM,MISO,1273.8122337114066
2026-06-16 17:00:00+00:00,PJM,NYIS,1229.5799794868492
2026-06-16 17:00:00+00:00,SOCO,TVA,1204.854306731557
2026-06-16 17:00:00+00:00,SWPP,ERCO,-1197.0392893969895
2026-06-16 17:00:00+00:00,SWPP,MISO,-1216.1378045952115
2026-06-16 17:00:00+00:00,TVA,SOCO,-1203.9399881458169
2026-06-16 17:00:00+00:00,WACM,AZPS,-1224.3103408548402
2026-06-16 18:00:00+00:00,AZPS,WACM,898.7663783062449
2026-06-16 18:00:00+00:00,BANC,CISO,-619.7098403649775
2026-06-16 18:00:00+00:00,BPAT,PACW,854.8991270832112
2026-06-16 18:00:00+00:00,CISO,BANC,902.973806216102
2026-06-16 18:00:00+00:00,CISO,LDWP,688.2260448067169
2026-06-16 18:00:00+00:00,CISO,NEVP,-974.7896578896308
2026-06-16 18:00:00+00:00,CPLE,DUK,-830.7051555861666
2026-06-16 18:00:00+00:00,DUK,CPLE,877.3759388782446
2026-06-16 18:00:00+00:00,ERCO,SWPP,992.1984225274354
2026-06-16 18:00:00+00:00,ISNE,NYIS,1013.1099639859185
2026-06-16 18:00:00+00:00,LDWP,CISO,-845.689135316218
2026-06-16 18:00:00+00:00,MISO,PJM,-1110.810558624915
2026-06-16 18:00:00+00:00,MISO,SWPP,864.1712248677267
2026-06-16 18:00:00+00:00,NEVP,CISO,878.658548381868
2026-06-16 18:00:00+00:00,NYIS,ISNE,-913.8190352970279
2026-06-16 18:00:00+00:00,NYIS,PJM,-879.1362910608647
2026-06-16 18:00:00+00:00,PACW,BPAT,-843.1859036339844
2026-06-16 18:00:00+00:00,PJM,MISO,960.0965954701983
2026-06-16 18:00:00+00:00,PJM,NYIS,904.244552565047
2026-06-16 18:00:00+00:00,SOCO,TVA,800.0331920483799
2026-06-16 18:00:00+00:00,SWPP,ERCO,-960.2192985336268
2026-06-16 18:00:00+00:00,SWPP,MISO,-1162.4674992754558
2026-06-16 18:00:00+00:00,TVA,SOCO,-966.3023339299275
2026-06-16 18:00:00+00:00,WACM,AZPS,-1007.3813608558775
2026-06-16 19:00:00+00:00,AZPS,WACM,530.8333653377437
